User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
HAShivsharan,Quarantine Day 15 . #lockdown2020 #lockdown #covid #covid19 #covid19india #covidindia #coronanavimumbai #coronamumbai #coronavirüs #coronaindia #gocorona @Home@Koperkhairne https://www.instagram.com/p/B-4TxTJhg0y/?igshid=gs4ie2f5xbck,2020-04-12 11:52:58+00:00,0,0,#lockdown2020 #lockdown #covid #covid19 #covid19india #covidindia #coronanavimumbai #coronamumbai #coronavir #coronaindia #gocorona,Mumbai,Quarantine Day 15 lockdown2020 lockdown covid covid19 covid19india covidindia coronanavimumbai coronamumbai coronavir s coronaindia gocorona,Neutral
MangalamDrugs,"The HCQ-AZ combination, when started immediately after diagnosis, is a safe and efficient treatment for COVID-19. #hydroxychroloquine #MangalamDrugs #mdol #Covid19 ",2020-04-12 11:30:59+00:00,0,12,#hydroxychroloquine #MangalamDrugs #mdol #Covid19,Mumbai,The HCQ AZ combination when started immediately after diagnosis is a safe and efficient treatment for COVID 19 hydroxychroloquine MangalamDrugs mdol Covid19,Positive
maitraamrita,Happy Easter everyone thank you @salsasneha @ruelhiphop #homies #easter #eggs #quarantine #happyus #eastereggs #easterbasket #easterbunny #eastercookies #covid19 #stayclean #staysafe #homesweethome #celebration… https://www.instagram.com/p/B-4QS2mpIbz/?igshid=1c6ab8nhajt4o,2020-04-12 11:22:38+00:00,0,0,#homies #easter #eggs #quarantine #happyus #eastereggs #easterbasket #easterbunny #eastercookies #covid19 #stayclean #staysafe #homesweethome #celebration,Mumbai,Happy Easter everyone thank you homies easter eggs quarantine happyus eastereggs easterbasket easterbunny eastercookies covid19 stayclean staysafe homesweethome celebration,Positive
MushtaqAnsari80,"25-year-old man, who in TikTok video ridiculed use of masks for protection against #COVID19, tests positive for the disease in Madhya Pradesh's Sagar district: Official",2020-04-12 11:12:26+00:00,1,4,#COVID19,Mumbai,25 year old man who in TikTok video ridiculed use of masks for protection against COVID19 tests positive for the disease in Madhya Pradesh s Sagar district Official,Positive
jasmine_gogri,@uddhavthackeray need your comment to motivate these budding Doctors inspiration @AmitV_Deshmukh @bb_thorat @PawarSpeaks @MoHFW_INDIA @HRDMinistry @ravimehro @rsprasad @PTI_News Request you all to tag this post &amp; comment motivate Students who are ready to fight back&amp; WIN #COVID19 ,2020-04-12 10:53:28+00:00,0,0,#COVID19,Mumbai,need your comment to motivate these budding Doctors inspiration Deshmukh thorat INDIA News Request you all to tag this post amp comment motivate Students who are ready to fight back amp WIN COVID19,Positive
MFCWL,Stay Patient. Stay Home. Stay Safe. A fortnight more and hopefully we will get over the line! #mahindrafirstchoice #covid19 #stayhome #staysafe,2020-04-12 10:21:43+00:00,6,12,#mahindrafirstchoice #covid19 #stayhome #stayhome #staysafe,Mumbai,Stay Patient Stay Home Stay Safe A fortnight more and hopefully we will get over the line mahindrafirstchoice covid19 stayhome staysafe,Positive
AakashJha11,"Boi the post-lasik recovery period was scary. Lmao i am enjoying this quarantine btw #covi̇d19 @Kharghar, India https://www.instagram.com/p/B-4CaN9Dece/?igshid=e5z2datfor04",2020-04-12 09:21:15+00:00,0,1,#covi,Mumbai,Boi the post lasik recovery period was scary Lmao i am enjoying this quarantine btw covi d19 India,Positive
kamble_guddu,Quidi Number 786 Lockdown days ..... #quarantineandchill #lockdownlife #stayhomesavelives #covıd19 #bestrong #healthandfitness #personaltrainer #coachlife #coronavírus #respectdoctorsandnurses… https://www.instagram.com/p/B-31TdVg1mt/?igshid=1rehapfx26wa9,2020-04-12 07:26:43+00:00,0,0,#quarantineandchill #lockdownlife #stayhomesavelives #cov #bestrong #healthandfitness #personaltrainer #coachlife #coronav #respectdoctorsandnurses,Mumbai,Quidi Number 786 Lockdown days quarantineandchill lockdownlife stayhomesavelives cov d19 bestrong healthandfitness personaltrainer coachlife coronav rus respectdoctorsandnurses,Neutral
iam_samshiva,Am sharing one more Love song under #Samshivacover for you all to express your love for the one you love (foreverwala ) :) #Lockdownday19 #Indiafightscarona #LetsstopspreadCaronavirus #Covid19 #StaySafe #StayPossitive Love &amp; Peace Sam Shiva https://m.facebook.com/story.php?story_fbid=3652962484746478&amp;id=239006566142104?sfnsn=scwshmo&amp;extid=7s56jTW0TykCbjGZ&amp;d=n&amp;vh=e,2020-04-12 06:11:03+00:00,0,0,#Samshivacover #Lockdownday19 #Indiafightscarona #LetsstopspreadCaronavirus #Covid19 #StaySafe #StayPossitive,Mumbai,Am sharing one more Love song under Samshivacover for you all to express your love for the one you love foreverwala Lockdownday19 Indiafightscarona LetsstopspreadCaronavirus Covid19 StaySafe StayPossitive Love amp Peace Sam Shiva,Positive
MangalamDrugs,The humble Hydroxychloroquine Sulphate that has been around since years is all the world is talking about today. Team Mangalam is at the forefront in the production of this API to stand strong in the face of #COVID19 #MangalamDrugs #mdol #hydroxychroloquine,2020-04-12 05:46:48+00:00,5,21,#COVID19 #MangalamDrugs #mdol #hydroxychroloquine,Mumbai,The humble Hydroxychloroquine Sulphate that has been around since years is all the world is talking about today Team Mangalam is at the forefront in the production of this API to stand strong in the face of COVID19 MangalamDrugs mdol hydroxychroloquine,Positive
Mansoor_Ali9,Weather tracking & understanding has a big role in preventing d spread from #COVID__19 #COVID19.@amfahindia @AmitabhTiwari @cycfiroza @Utpal24x7 @muqbil_ahmar @luckyankit @ejazuddin @LokhandwalaBuzz @Mystique_Xpe @TheQuint @fayedsouza @RanaAyyub @GUNJANU,2020-04-12 03:49:14+00:00,2,3,#COVID__19 #COVID19,Mumbai,Weather tracking understanding has a big role in preventing d spread from COVID 19 COVID19 ahmar Xpe,Neutral
rahulnayak11,Fantastic... I some how still feel old school punishment (not corporal) are way effective method of teaching lessons.. have seen vigilante resorting to them often in #coronatime #IndiaFightsCorona #COVID19 ,2020-04-12 03:15:49+00:00,0,0,#coronatime #IndiaFightsCorona #COVID19,Mumbai,Fantastic I some how still feel old school punishment not corporal are way effective method of teaching lessons have seen vigilante resorting to them often in coronatime IndiaFightsCorona COVID19,Positive
Krish_andrew94,"We all are locked inside own house for own safety because of #covid19 , but we are not going to talk about it So , what i am saying is Visual effect is not about Budget it’s all about… https://www.instagram.com/p/B-3I21lnNTFu_4M7wfajElVepYDT0sTsYKzu9U0/?igshid=rukezbhelhnd",2020-04-12 00:58:21+00:00,0,0,#covid19,Mumbai,We all are locked inside own house for own safety because of covid19 but we are not going to talk about it So what i am saying is Visual effect is not about Budget it s all about,Positive
theadiwwworld,"Nursing a patient is like taking care of a senseless daughter. If she doesn't take treatment, the nurse puts her on the IV. #HealthCareWorkers #COVID19 #coronavirusinindia #CoronaInMaharashtra",2020-04-12 00:04:59+00:00,0,0,#HealthCareWorkers #COVID19 #coronavirusinindia #CoronaInMaharashtra,Mumbai,Nursing a patient is like taking care of a senseless daughter If she doesn t take treatment the nurse puts her on the IV HealthCareWorkers COVID19 coronavirusinindia CoronaInMaharashtra,Neutral
Petrolhead_AC,Making the most of this #covid19 lockdown...with the all time favourite #rockanthem by @gunsnroses #sweetchildofmine #quarantinejam #stayhomestaysafe #videooftheday #rocknroll #shotoniphone @Apple,2020-04-11 22:05:28+00:00,0,0,#covid19 #rockanthem #sweetchildofmine #quarantinejam #stayhomestaysafe #videooftheday #rocknroll #shotoniphone,Mumbai,Making the most of this covid19 lockdown with the all time favourite rockanthem by sweetchildofmine quarantinejam stayhomestaysafe videooftheday rocknroll shotoniphone,Positive
Petrolhead_AC,"Making the most of this #covid19 lockdown...with the all time favourite #rockanthem by gunsnroses #sweetchildofmine #quarantinejam #stayhomestaysafe #videooftheday #rocknroll #shotoniphone @Mumbai, Maharashtra https://www.instagram.com/p/B-2smgyFccl/?igshid=eqoeokjzo7os",2020-04-11 20:57:08+00:00,0,0,#covid19 #rockanthem #sweetchildofmine #quarantinejam #stayhomestaysafe #videooftheday #rocknroll #shotoniphone,Mumbai,Making the most of this covid19 lockdown with the all time favourite rockanthem by gunsnroses sweetchildofmine quarantinejam stayhomestaysafe videooftheday rocknroll shotoniphone Maharashtra,Positive
jatinjkothari,"#BREAKING: US #COVID19 #coronavirus death toll reaches 20,000 — the most for any country in the world. The timeline: 2/29: 1 3/26: 1k 4/2: 5k 4/6: 10k 4/9: 15k 4/11: 20k (source @JohnsHopkins)",2020-04-11 20:55:15+00:00,0,1,#BREAKING #COVID19 #coronavirus,Mumbai,BREAKING US COVID19 coronavirus death toll reaches 20 000 the most for any country in the world The timeline 2 29 1 3 26 1k 4 2 5k 4 6 10k 4 9 15k 4 11 20k source,Positive
MueenAhmedMomin,So what action @TelanganaDGP @TelanganaCMO has taken against @RSS4India #coronavirus #CoronaVillains #covid19 ,2020-04-11 20:13:07+00:00,0,0,#coronavirus #CoronaVillains #covid19,Mumbai,So what action has taken against coronavirus CoronaVillains covid19,Positive
nitin84india,"Totally agree!! Let's call this #COVID19 virus by its real name, the #ChineseVirus @WHO",2020-04-11 19:47:48+00:00,0,0,#COVID19 #ChineseVirus,Mumbai,Totally agree Let s call this COVID19 virus by its real name the ChineseVirus,Positive
doctorjee,"In Solidarity with frontline doctors, nurses, caregivers, police, security, power and infra sector workers and delivery personnel... #fightingtogether #covi̇d19 #standtogether #istandwithdoctors @Mumbai, Maharashtra https://www.instagram.com/p/B-2UZ-IDv0q/?igshid=1xztn70bn9gb0",2020-04-11 17:20:02+00:00,0,0,#fightingtogether #covi #standtogether #istandwithdoctors,Mumbai,In Solidarity with frontline doctors nurses caregivers police security power and infra sector workers and delivery personnel fightingtogether covi d19 standtogether istandwithdoctors Maharashtra,Neutral
zohaibflp,"Did you know Forever ImmuBlend delivers immune boosting power? #thealoeveracompany #immunesupport #covi̇d19 @Wadala, Maharashtra, India https://www.instagram.com/p/B-2S1A_jaNg/?igshid=6w0rrwlhbhbu",2020-04-11 17:06:32+00:00,0,0,#thealoeveracompany #immunesupport #covi,Mumbai,Did you know Forever ImmuBlend delivers immune boosting power thealoeveracompany immunesupport covi d19 Maharashtra India,Neutral
MeNIHALKDALWAI,Do watch my vlog here and do comment https://youtu.be/x1QA_N534C0 #lockdown2020 #lockdown #quarantinelife #quarantineandchill #quarantine #quarentine #covid #covid19 #corona #coronamemes #corona #coronarender… https://www.instagram.com/p/B-2SnRgpzrw/?igshid=100uvyh2y0dcm,2020-04-11 17:04:22+00:00,0,0,#lockdown2020 #lockdown #quarantinelife #quarantineandchill #quarantine #quarentine #covid #covid19 #corona #coronamemes #corona #coronarender,Mumbai,Do watch my vlog here and do comment lockdown2020 lockdown quarantinelife quarantineandchill quarantine quarentine covid covid19 corona coronamemes corona coronarender,Neutral
sahalnadolia,LOVE. UNITE. SUPPORT. FIGHT. LIVE! #supporteachother #standtogether #unitedwefight #covid19 #coronavirus #pandemic #staysafe #humanityfirst #beingsahal @narendramodi,2020-04-11 17:01:15+00:00,0,0,#supporteachother #standtogether #unitedwefight #covid19 #coronavirus #pandemic #staysafe #humanityfirst #beingsahal,Mumbai,LOVE UNITE SUPPORT FIGHT LIVE supporteachother standtogether unitedwefight covid19 coronavirus pandemic staysafe humanityfirst beingsahal,Positive
Raaadhe,Proud to be a #MODIfied Indian. Proud to see our beloved PM Sir @narendramodi leading the world to fight #Covid19. Proud to witness such Historic Moments when Powerful World Leaders Thank our PM &amp; India. Proud to be born in MODI-ERA. #ModiLeadingTheWorld #ModiHaiTohMumkinHai,2020-04-11 16:48:31+00:00,0,2,#MODIfied #Covid19 #ModiLeadingTheWorld #ModiHaiTohMumkinHai,Mumbai,Proud to be a MODIfied Indian Proud to see our beloved PM Sir leading the world to fight Covid19 Proud to witness such Historic Moments when Powerful World Leaders Thank our PM amp India Proud to be born in MODI ERA ModiLeadingTheWorld ModiHaiTohMumkinHai,Positive
IndiaKravMaga,"#RWEs #BuildingSocieties subjecting hapless #lockdown residents to #fascist #idiosyncratic #regulations with #authoritarian tones before declared #containment zone. @mybmc @MumbaiPolice need SOP to curb resident dictators, class monitors, other Nazis. #covid19 @praveenpardeshi",2020-04-11 16:27:03+00:00,0,0,#RWEs #BuildingSocieties #lockdown #fascist #idiosyncratic #regulations #authoritarian #containment #covid19,Mumbai,RWEs BuildingSocieties subjecting hapless lockdown residents to fascist idiosyncratic regulations with authoritarian tones before declared containment zone need SOP to curb resident dictators class monitors other Nazis covid19,Negative
nidhs1,‘Change your Marketing Strategy to suit this new business environment!’ Let’s connect digitally to discuss what can be done to combat #covid19 situation post this #lockdown. Catch me live… https://www.instagram.com/p/B-2MqKPJth4cWXTA8e2HvcRYf7imWjzgRkEX5E0/?igshid=xgm649cxx1x8,2020-04-11 16:12:20+00:00,0,0,#covid19 #lockdown,Mumbai,Change your Marketing Strategy to suit this new business environment Let s connect digitally to discuss what can be done to combat covid19 situation post this lockdown Catch me live,Positive
MiraBhyUpdates,The #Lockdown21 is now officially extended. #LockdownExtended till April 30 in India. The #coronavirus #Lockdownextention is for another two weeks. Waiting for PM @narendramodi to announce the same. #COVID19 #StayHome #coronavirusinindia #StayAtHome,2020-04-11 16:02:46+00:00,0,9,#Lockdown21 #LockdownExtended #coronavirus #Lockdownextention #COVID19 #StayHome #StayHome #coronavirusinindia #StayAtHome #StayAtHome,Mumbai,The Lockdown21 is now officially extended LockdownExtended till April 30 in India The coronavirus Lockdownextention is for another two weeks Waiting for PM to announce the same COVID19 StayHome coronavirusinindia StayAtHome,Neutral
COVID19UPDATE18,"Maharashtra: 187 new #COVID19 positive cases &amp; 17 deaths reported today, taking the total number of positive #Coronavirus cases in the state to 1761.",2020-04-11 15:32:58+00:00,0,1,#COVID19 #Coronavirus,Mumbai,Maharashtra 187 new COVID19 positive cases amp 17 deaths reported today taking the total number of positive Coronavirus cases in the state to 1761,Positive
