Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,document_tones,joy,analytical,confident,tentative,sadness,fear,anger
"6 new positive cases of #Covid19 in TN, 2 family contacts from #MDU #CN12, 2 contacts from #Erode CN5,6 ,1 contact of CN14 of Chennai, 1 25yr old fem, resident of chennai, admitted in Ariyalur GH reported positive #TN_together_AgainstCorona , making the total tally to 35 so far.",2020-03-27 07:20:53+00:00,0,0,#Covid19 #MDU #CN12 #Erode #TN_together_AgainstCorona,Mumbai,6 new positive cases of Covid19 in TN 2 family contacts from MDU CN12 2 contacts from Erode CN5 6 1 contact of CN14 of Chennai 1 25yr old fem resident of chennai admitted in Ariyalur GH reported positive TN together AgainstCorona making the total tally to 35 so far,"[{'score': 0.636585, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.697058, 'tone_id': 'confident', 'tone_name': 'Confident'}]",1.0,,1.0,,,,
@Mumbaistpi in the service of the nation. Contact details for the seamless delivery of #STPIINDIA services during the threat of #COVID19 outbreak. @rsprasad @sanjayDhotreMP @SecretaryMEITY @Omkar_Raii @GoI_MeitY @Nasscom,2020-03-27 07:14:59+00:00,215,201,#STPIINDIA #COVID19,Mumbai,in the service of the nation Contact details for the seamless delivery of STPIINDIA services during the threat of COVID19 outbreak Raii MeitY,[],,,,,,,
Good initiative from @MumbaiPolice &amp; @DGPMaharashtra to create awareness against #covid19 among people threw sing a song. @CPMumbaiPolice @CMOMaharashtra @PMOIndia @MantralayaRoom @SrBachchan @VishalDadlani @aamir_khan #sonunigam @iSonu_Nigam,2020-03-27 07:12:57+00:00,0,0,#covid19 #sonunigam,Mumbai,Good initiative from amp to create awareness against covid19 among people threw sing a song khan sonunigam Nigam,"[{'score': 0.728381, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
Here's how you can spend your leisure time this quarantine. #Corona #GoCoronaGo #Coronavirus #COVID19 #StayHomeStaySafe #TakePrecautionAgainstCorona #SocialDistancing #Viral #Quarantine #LetsBeatCorona #IndiaFightsCorona #ThingsToDoThisQuarantine #IndiaStaysHome #LockDown,2020-03-27 07:08:45+00:00,0,2,#Corona #GoCoronaGo #Coronavirus #COVID19 #StayHomeStaySafe #TakePrecautionAgainstCorona #SocialDistancing #Viral #Quarantine #LetsBeatCorona #IndiaFightsCorona #ThingsToDoThisQuarantine #IndiaStaysHome #LockDown,Mumbai,Here s how you can spend your leisure time this quarantine Corona GoCoronaGo Coronavirus COVID19 StayHomeStaySafe TakePrecautionAgainstCorona SocialDistancing Viral Quarantine LetsBeatCorona IndiaFightsCorona ThingsToDoThisQuarantine IndiaStaysHome LockDown,"[{'score': 0.542424, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
It's Friday(Jummah) today. I urge all my Muslim friends to pray and offer their Jummah namaz from their homes. A couple of Fridays instead of Hayya ala Al Salah adhere to Al Salatu Fi Buyutikum. The almighty would also want you to do this for mankind. #COVID19 #StayHomeSaveLives,2020-03-27 07:08:00+00:00,1,0,#COVID19 #StayHomeSaveLives,Mumbai,It s Friday Jummah today I urge all my Muslim friends to pray and offer their Jummah namaz from their homes A couple of Fridays instead of Hayya ala Al Salah adhere to Al Salatu Fi Buyutikum The almighty would also want you to do this for mankind COVID19 StayHomeSaveLives,[],,,,,,,
"Indian Army has code-named its anti #COVID19 operations as Operation Namaste. Army has, so far, established eight quarantine facilities across the country. (ANI)",2020-03-27 06:31:17+00:00,0,0,#COVID19,Mumbai,Indian Army has code named its anti COVID19 operations as Operation Namaste Army has so far established eight quarantine facilities across the country ANI,"[{'score': 0.819034, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
Thank u @renu_hansraj ....our ward corporator at Juhu for responding to our request of getting our building disinfected. The representative along with our society supervisor in this photo. #Covid19 ,2020-03-27 06:27:39+00:00,2,8,#Covid19,Mumbai,Thank u hansraj our ward corporator at Juhu for responding to our request of getting our building disinfected The representative along with our society supervisor in this photo Covid19,[],,,,,,,
Here's @EdgySid with his recommendations for the #IVMSmartGuide to get smarter during this #Lockdown Recommendation link--&gt; https://bit.ly/2UpxhZ3 #StayTuned for some more recommendations your way! #Covid19 #SocialDistancingNow #21daysoflockdown #21daylockdown – at Indus Vox Media,2020-03-27 06:24:00+00:00,0,2,#IVMSmartGuide #Lockdown #StayTuned #Covid19 #SocialDistancingNow #21daysoflockdown #21daylockdown,Mumbai,Here s with his recommendations for the IVMSmartGuide to get smarter during this Lockdown Recommendation link gt StayTuned for some more recommendations your way Covid19 SocialDistancingNow 21daysoflockdown 21daylockdown at Indus Vox Media,"[{'score': 0.537764, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
In the wake of #COVID19 and its continuous threat of spread the work of massive sanitation of all slums in different part of the #Mumbai undertaken by @mybmc,2020-03-27 06:23:52+00:00,0,1,#COVID19 #Mumbai,Mumbai,In the wake of COVID19 and its continuous threat of spread the work of massive sanitation of all slums in different part of the Mumbai undertaken by,"[{'score': 0.818489, 'tone_id': 'fear', 'tone_name': 'Fear'}]",,,,,,1.0,
Agood one for fake rumors who can try to do business in this serious situation #COVID19 ,2020-03-27 06:03:32+00:00,0,0,#COVID19,Mumbai,Agood one for fake rumors who can try to do business in this serious situation COVID19,[],,,,,,,
PM Modi’s bold decision to lockdown India has averted the worst possible scenario of millions of deaths. Things will get worse before they get better. But India is on the right track to minimise the terrible impact of #Covid19 pandemic. Great leadership! @PMOIndia @narendramodi,2020-03-27 05:24:03+00:00,16,83,#Covid19,Mumbai,PM Modi s bold decision to lockdown India has averted the worst possible scenario of millions of deaths Things will get worse before they get better But India is on the right track to minimise the terrible impact of Covid19 pandemic Great leadership,"[{'score': 0.583501, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.627314, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,1.0,,
#inthistogether #COVID19 | says @randhawa_motors @g3_randhawa @gp_singh_randhawa. This too shall pass.,2020-03-27 05:20:07+00:00,1,3,#inthistogether #COVID19,Mumbai,inthistogether COVID19 says motors randhawa singh randhawa This too shall pass,[],,,,,,,
What if people who get infected with #covid19 do not develop immunity towards the virus? Has anyone done any projection on that? ,2020-03-27 05:06:06+00:00,0,0,#covid19,Mumbai,What if people who get infected with covid19 do not develop immunity towards the virus Has anyone done any projection on that,"[{'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",,,,1.0,,,
"@MumbaiPolice When are we getting Antiseptic Dettol in market? Nobody is selling this item and we need this to senitized our house. Regards, Sujeet Sinha Prem Nagar, S.V. Road Opposite to Patkar College Goregaon West, Mumbai #COVID19",2020-03-27 05:03:15+00:00,0,0,#COVID19,Mumbai,When are we getting Antiseptic Dettol in market Nobody is selling this item and we need this to senitized our house Regards Sujeet Sinha Prem Nagar S V Road Opposite to Patkar College Goregaon West Mumbai COVID19,[],,,,,,,
@narendramodi When are we getting Antiseptic Dettol in market? Nobody is selling this item and we need this to senitized our house. #COVID19,2020-03-27 05:01:22+00:00,0,0,#COVID19,Mumbai,When are we getting Antiseptic Dettol in market Nobody is selling this item and we need this to senitized our house COVID19,[],,,,,,,
"#COVID19 #Lockdown21 | @RBI @DasShaktikanta says tough times don't last, tough people and tough institutions last. Cuts lending rate to 4.40% and repo rate by 75 basis point.",2020-03-27 04:50:40+00:00,0,1,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 says tough times don t last tough people and tough institutions last Cuts lending rate to 4 40 and repo rate by 75 basis point,"[{'score': 0.708638, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
"#COVID19 #Lockdown21 | @RBI @DasShaktikanta says tough times don't last, tough people and tough institutions last.",2020-03-27 04:47:35+00:00,0,3,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 says tough times don t last tough people and tough institutions last,"[{'score': 0.784416, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
#COVID19 #Lockdown21 | Container trucks turn shelter for 300 migrant workers heading home to Rajasthan from Telangana seen as a big violation. Help our migrant worker community @PMOIndia @CMOMaharashtra Image courtesy NDTV.,2020-03-27 04:44:57+00:00,0,1,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 Container trucks turn shelter for 300 migrant workers heading home to Rajasthan from Telangana seen as a big violation Help our migrant worker community Image courtesy NDTV,[],,,,,,,
#COVID19 #Lockdown21 | @HPCL goes the extra mile.,2020-03-27 04:30:26+00:00,0,2,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 goes the extra mile,"[{'score': 0.588268, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
@TheEconomist I am loving getting to read economist on regular basis again. In the pic below First mover or first sufferer advantage #COVID19 ,2020-03-27 04:27:08+00:00,0,0,#COVID19,Mumbai,I am loving getting to read economist on regular basis again In the pic below First mover or first sufferer advantage COVID19,"[{'score': 0.609877, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
#COVID19 #Lockdown21 | @IndianOilcl ensures essential services are up and running,2020-03-27 04:26:42+00:00,0,1,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 ensures essential services are up and running,"[{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,,,
#COVID19 #Lockdown21 | @ETBIndia is with you in these trying times.,2020-03-27 04:25:38+00:00,0,2,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 is with you in these trying times,"[{'score': 0.634082, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",,,,1.0,1.0,,
"Even now as I look down from my balcony, I see people taking their morning walks. This is really unbelievable. And I reside in a complex which houses highly-educated CEOs and businessmen. #COVID19",2020-03-27 04:24:42+00:00,0,0,#COVID19,Mumbai,Even now as I look down from my balcony I see people taking their morning walks This is really unbelievable And I reside in a complex which houses highly educated CEOs and businessmen COVID19,[],,,,,,,
#COVID19 #Lockdown21 | @MORTHIndia Help our driver community if not reached out already @aimtc1936,2020-03-27 04:23:53+00:00,0,1,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 Help our driver community if not reached out already,"[{'score': 0.703409, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
"Stay inside people. Let this go as soon as it can. Do not delay that. #coronavirus #covid19 #italy #india #coronavirusoutbreak #corona @Navi Mumbai (New Mumbai), India https://www.instagram.com/p/B-OTidzjXVf/?igshid=u6t2kms98fsa",2020-03-27 04:22:50+00:00,0,0,#coronavirus #covid19 #italy #india #coronavirusoutbreak #corona,Mumbai,Stay inside people Let this go as soon as it can Do not delay that coronavirus covid19 italy india coronavirusoutbreak corona Mumbai New Mumbai India,"[{'score': 0.500877, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
"To blame China for #COVID19 is very insensitive. Yes, the pandemic erupted from there but they’ve suffered equally bad as any of us. Instead of criticising, we should learn from them on how they controlled it so efficiently. #StaySafe #StayHome",2020-03-27 04:22:02+00:00,0,0,#COVID19 #StaySafe #StayHome #StayHome,Mumbai,To blame China for COVID19 is very insensitive Yes the pandemic erupted from there but they ve suffered equally bad as any of us Instead of criticising we should learn from them on how they controlled it so efficiently StaySafe StayHome,"[{'score': 0.7492, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
"#COVID19 #Lockdown21 | @BharatBenz1 extends service schedule, warranty/extended warranty by 2 months with its 24x7 call center operational throughout.",2020-03-27 04:19:15+00:00,0,1,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 extends service schedule warranty extended warranty by 2 months with its 24x7 call center operational throughout,[],,,,,,,
"Yoga, Ayurveda, Homeopathy and the likes are not going to protect you against the virus. Please stay away from rumours and magical medicines. Staying home is the only thing you can do. #StaySafe #COVID19",2020-03-27 04:17:10+00:00,2,1,#StaySafe #COVID19,Mumbai,Yoga Ayurveda Homeopathy and the likes are not going to protect you against the virus Please stay away from rumours and magical medicines Staying home is the only thing you can do StaySafe COVID19,"[{'score': 0.520112, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
#COVID19 NMMC taking precaution to prevent the spread of Virus. Resident health is on top &amp; all sectors of ward 64 sanitisation was done. Don’t panic stay at Home &amp; stay safe. Ensuring a Healthy tomorrow. #IndiaFightsCOVID19,2020-03-27 04:17:08+00:00,4,30,#COVID19 #IndiaFightsCOVID19,Mumbai,COVID19 NMMC taking precaution to prevent the spread of Virus Resident health is on top amp all sectors of ward 64 sanitisation was done Don t panic stay at Home amp stay safe Ensuring a Healthy tomorrow IndiaFightsCOVID19,"[{'score': 0.52519, 'tone_id': 'fear', 'tone_name': 'Fear'}]",,,,,,1.0,
#COVID19 #Lockdown21 | @concor_india Happy Banana Reefer Container rake arrived at JNPT yesterdaytoday in less than 60 hours (including power interception at Daund and ghat operation in Lonavala-Karjat section) covering 867 Kms. @RailMinIndia,2020-03-27 04:16:49+00:00,1,2,#COVID19 #Lockdown21,Mumbai,COVID19 Lockdown21 india Happy Banana Reefer Container rake arrived at JNPT yesterdaytoday in less than 60 hours including power interception at Daund and ghat operation in Lonavala Karjat section covering 867 Kms,[],,,,,,,
Good Morning Everyone ! Check out my story on how we can spread happiness at these testing times @COVID-19 https://www.instagram.com/p/B-OMgB6laC4/?igshid=6s37v5futpl9 #COVID19 #COVID19 #FridayVibes #21DaysChallenge #Lockdown21 #lockdown #goodvibesonly #Goodreads #GoodMorningTwitterWorld,2020-03-27 03:54:03+00:00,0,1,#COVID19 #COVID19 #FridayVibes #21DaysChallenge #Lockdown21 #lockdown #goodvibesonly #Goodreads #GoodMorningTwitterWorld,Mumbai,Good Morning Everyone Check out my story on how we can spread happiness at these testing times 19 COVID19 COVID19 FridayVibes 21DaysChallenge Lockdown21 lockdown goodvibesonly Goodreads GoodMorningTwitterWorld,"[{'score': 0.93624, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.512886, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
#BoycottChina Our dependability on Chinese products must be zero #MakeInIndia is the only solution. Even with Pharma sector India must cut off with China completely. Can't trust chinese again #COVID19 #ChineseVirus @ShelarAshish @nitin_gadkari @PiyushGoyal @PMOIndia @makeinindia,2020-03-27 03:28:44+00:00,0,0,#BoycottChina #MakeInIndia #COVID19 #ChineseVirus,Mumbai,BoycottChina Our dependability on Chinese products must be zero MakeInIndia is the only solution Even with Pharma sector India must cut off with China completely Can t trust chinese again COVID19 ChineseVirus gadkari,"[{'score': 0.583315, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
"Second positive case of #COVID19 in Andamans. He had traveled with the first positive case. Both in hospital and protocols being followed: Chetan Sanghi, Chief Secretary, Andaman and Nicobar Islands #CoronavirusOutbreak #Covid19India Source: ANI",2020-03-27 03:00:26+00:00,0,0,#COVID19 #CoronavirusOutbreak #Covid19India,Mumbai,Second positive case of COVID19 in Andamans He had traveled with the first positive case Both in hospital and protocols being followed Chetan Sanghi Chief Secretary Andaman and Nicobar Islands CoronavirusOutbreak Covid19India Source ANI,"[{'score': 0.774126, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.725197, 'tone_id': 'confident', 'tone_name': 'Confident'}]",1.0,,1.0,,,,
